Id,Front,Left,Rear,Right
2c9180975a056a64015a1dedca666cb1,0.09582986336916592,0.0030121069549614225,0.8934702782333354,0.007687751442537167
2c9180975a056a64015a1e304546752a,0.9148146783241393,0.0033142749858652864,0.06730753866167462,0.014563508028320684
2c9180975a056a64015a1dedca666cb2,0.9859504729931651,0.0012051909566345089,0.0020844532168521474,0.010759882833348161
2c9180975a056a64015a1dee86696cd8,0.6983717889586099,0.0038964122300324095,0.27919015130559277,0.018541647505764706
2c9180975a056a64015a1e01db306f4a,0.0838033654666186,0.005449417692365592,0.9069477070349004,0.0037995098061154153
2c9180975a056a64015a1dd566ae6a82,0.9397349013224953,0.0031148282438721235,0.043774092288294444,0.01337617814533834
2c9180975a056a64015a1dee5d166cd0,0.9864196729033056,0.0012094355278664416,0.0019413105240507324,0.01042958104477716
2c9180975a056a64015a1dd566ae6a83,0.10145161367045277,0.003048636762082206,0.8879342788999508,0.007565470667514436
2c9180975a056a64015a1dfb2f626e41,0.9858469877346683,0.0011569301154659367,0.0021253222186327064,0.010870759931233043
2c91809a59f17e5d015a21a5627830e0,0.07803505996374144,0.003117464950986517,0.9121872143551272,0.006660260730144891
2c91809a59f17e5d015a21a7f5093117,0.9090376768102021,0.003025214082906116,0.07399747107019973,0.013939638036691744
2c91809a59f17e5d015a21a7f5093121,0.09933648702757651,0.005578953257322697,0.8913340056932589,0.003750554021841846
2c9180975a056a64015a1e4c3a11791f,0.9858579885257955,0.0011480379647570572,0.002124177623811826,0.010869795885635474
2c9180975a056a64015a1e4c3a117920,0.09231779891716933,0.0061255950503191865,0.8980451521346329,0.003511453897878748
2c9180975a056a64015a1e1433667153,0.14624395297017795,0.0038498240983931373,0.8444988217037883,0.005407401227640526
2c9180975a056a64015a1ddb8a456b05,0.9865894539302772,0.0013065450671286391,0.0018683446487743102,0.01023565635381997
2c9180975a056a64015a1df0d6066cf4,0.09379928076256244,0.003060646274388209,0.8959256515524044,0.007214421410644661
2c9180975a056a64015a1e074c876fef,0.9860596898330823,0.001245816512687104,0.0020432955232606315,0.010651198130969791
2c9180975a056a64015a1dc26fe66863,0.08785649950723284,0.005932097512940389,0.9026290504864601,0.003582352493366542
2c9180975a056a64015a1e074c876fed,0.9858417665042554,0.0012052287991477623,0.00211604783867861,0.010836956857918339
2c9180975a056a64015a1e5b850e7ae3,0.9861756622781456,0.001196459004124175,0.0020192709676287468,0.01060860775010149
2c9180975a056a64015a1e5b850e7ae1,0.9858056930215237,0.001145716311069164,0.002139687919714408,0.010908902747692578
2c91809e5aba7d25015acd6875ca209b,0.920936095796943,0.0031292573657423967,0.061964573914363656,0.013970072922950902
2c91809e5aba7d25015acd44a99d1e9f,0.9861314894777389,0.0011894029842690623,0.002034195568432054,0.01064491196955988
2c9180a35b853b13015b8b8c25f75369,0.12914563594504505,0.0029847217756626345,0.8605634886231768,0.007306153656115605
2c9180935b853a2d015b8b9b42525153,0.054754981185231755,0.0034369718936053846,0.9361376687927675,0.005670378128395244
2c91808e5aba7da4015acd3f993557d4,0.054754981185231755,0.0034369718936053846,0.9361376687927675,0.005670378128395244
2c91808e5aba7da4015acd3f655a57be,0.9863578175931971,0.0011773251409545455,0.001967763566179741,0.010497093699668147
2c9180ad5b853aa1015b8b82f7725436,0.9860613210868096,0.0011165403736562364,0.0020720417625633655,0.01075009677697102
2c9180975a056a64015a1e5865077a5e,0.14713561313130546,0.0028734175899081246,0.8414880645163958,0.008502904762390748
2c9180975a056a64015a1e44cfea77fd,0.8882815902967324,0.002951870754524822,0.09472802104175837,0.014038517906984325
2c9180975a056a64015a1e5ed1d57b22,0.9864196729033056,0.0012094355278664416,0.0019413105240507324,0.01042958104477716
2c9180975a056a64015a1e5ed1d57b21,0.09029504236318292,0.003084403994424489,0.8996315275461908,0.00698902609620147
2c91809a59f17e5d015a219e78d93061,0.9859794857150143,0.0011820724972153838,0.002081093233086118,0.010757348554684295
2c91809a59f17e5d015a219e78d93060,0.056011328732665795,0.003278942884879415,0.9346680521740565,0.00604167620839814
2c91809a59f17e5d015a21bde7a934f0,0.0465160738532462,0.0035877421507665586,0.9444955858691233,0.005400598126863997
2c91809a59f17e5d015a21bde7a934ef,0.10039965562659524,0.0031030701772859414,0.8893941951805402,0.007103079015578656
2c91809a59f17e5d015a21bde7a934f4,0.9867958340099274,0.0015058021445029863,0.0017819781354806237,0.009916385710089076
2c9180975a056a64015a1e6ed9d67c45,0.9860503699799251,0.001081316101319831,0.002083701200469648,0.01078461271828513
2c9180975a056a64015a1e4849057896,0.1373799842291679,0.004269573837142334,0.8535125097341465,0.0048379321995431525
2c9180975a056a64015a1e4849057895,0.9860131484305605,0.001066926882793669,0.0020981363963346656,0.010821788290311144
2c91809a59f17e5d015a21a830a03132,0.04759705818903185,0.003585343568142888,0.9434156908673745,0.00540190737545078
2c9180975a056a64015a1e6ed9d67c4d,0.9860531201410018,0.0011664795537791501,0.0020628534941420367,0.01071754681107725
2c91809659f86230015a08b10bc66c48,0.9862447212328326,0.0012246459598450913,0.0019920202942274212,0.010538612513094894
2c91809659f86230015a0a1559e12a1e,0.9866148490759772,0.0014227586581542797,0.0018424687591401855,0.010119923506728735
2c91809659f86230015a0811d9775e26,0.9103444772519194,0.0031386450981562616,0.07229603967910365,0.014220837970820759
2c91809659f86230015a08cf83396eca,0.9863233065978626,0.00124395953335157,0.0019637402579084293,0.010468993610877312
2c91809659f86230015a0886ce2a6829,0.9862723773180697,0.001282875729216709,0.001971288442172412,0.010473458510541194
2c91809659f86230015a08cf83396ec5,0.9862744460694682,0.0012015549253299488,0.001988014392179329,0.010535984613022619
2c91809659f86230015a0864733f652c,0.13809521905222524,0.004155110577070698,0.8527794804550813,0.004970189915622778
2c91809659f86230015a0841dafc621a,0.9858989770035347,0.0011592714504998346,0.0021097775187777523,0.010831974027187783
2c91809659f86230015a0864733f652a,0.08501477215007666,0.0031105693290625976,0.9051049534050654,0.006769705115795238
2c91808d5aba7da4015acde018f764b2,0.8688137790553683,0.0033070389799976564,0.11239671886057989,0.015482463104054283
2c91808d5aba7da4015acde018f764af,0.06562155401994295,0.0031521125582471624,0.9247806675387338,0.006445665883076056
2c91808e5aba7da4015acdba35e15e7d,0.06507220277027187,0.003181298794009805,0.9254030251827959,0.006343473252922478
2c91808e5aba7da4015acdea5abc617e,0.93315153607846,0.0034462063060561035,0.04945601987967201,0.013946237735811766
2c9180845aba7d30015acdbd097004e6,0.897387612948977,0.0032294038362884357,0.08465172274645602,0.014731260468278752
2c91808d5aba7da4015acdaa928a6136,0.07197499779003654,0.003081423397259292,0.9181788034775471,0.006764775335157275
2c91808e5aba7da4015acd7e578b5afa,0.13114159667306552,0.0029055635093684067,0.857938921840032,0.008013917977534406
2c91808d5aba7da4015acd8d91465f64,0.12341326661561075,0.005606827644745885,0.867198721861334,0.0037811838783094512
2c91808d5aba7da4015acd8d91465f61,0.9029878067587616,0.0033652059281303395,0.07866730376736589,0.01497968354574241
2c91808e5aba7da4015acd7e578b5afd,0.9219567638781556,0.0029141732224027828,0.061717405291370986,0.01341165760807027
2c91808e5aba7da4015acd9760c15c1b,0.9861758789797909,0.0012778217770311369,0.0020016634902878523,0.010544635752890172
2c91808e5aba7da4015acd9760c15c1a,0.08201338377508491,0.0030805876716463298,0.9080294016757388,0.006876626877530005
2c9180845aba7d30015acde7e47f06a4,0.9235946756025925,0.0029483166143488633,0.059988526931675196,0.013468480851383611
2c91808e5aba7da4015acde2207160e7,0.9185363208635746,0.002848633418609515,0.06531901847971813,0.013296027238097955
2c91808e5aba7da4015acde486e76119,0.9028665274745125,0.0031847370431112975,0.0794517236309517,0.014497011851424569
2c91808e5aba7da4015acde2207160e8,0.10887452447374796,0.005369077698874016,0.8818832252401331,0.0038731725872450024
2c91808e5aba7da4015acddff6ac60c5,0.9049462696355903,0.002957045276757149,0.07828095341976847,0.013815731667883836
2c9180845aba7d30015acde7e47f06aa,0.12938257876038534,0.00542254520579147,0.861303678150729,0.003891197883094181
2c91808d5aba7da4015acdec7849655c,0.9126122371339025,0.0028786227487753915,0.07103748611280876,0.013471654004513575
2c9180975a056a64015a1e4e95a97945,0.04429839261453365,0.003367611867543342,0.9464911438816385,0.00584285163628474
2c9180975a056a64015a1e62a6f57b6d,0.9857891757132019,0.0011591089494692028,0.002141369935470489,0.010910345401858035
2c9180975a056a64015a1e62a6f57b6e,0.09903417399360256,0.005135701619015137,0.8918378397760122,0.003992284611370084
2c9180975a056a64015a1e44fa15781d,0.9860508418319279,0.0011249577803342015,0.002073165631232093,0.010751034756506302
2c9180975a056a64015a1e3f26a47717,0.9861038529101485,0.0011689439592260118,0.0020471459544133147,0.010680057176212041
2c9180975a056a64015a1e58d40e7aa8,0.09309765159228402,0.006467275388186161,0.8970405778786862,0.0033944951408433907
2c9180975a056a64015a1e44e95b7800,0.9246055458298,0.002899134847143963,0.05916950602237834,0.013325813300677851
2c9180975a056a64015a1e44e95b7808,0.9166396350708431,0.0029086206115433388,0.06696255260392767,0.013489191713685521
2c9180975a056a64015a1e44e95b780f,0.925814116155713,0.003601536446675429,0.056501552378824385,0.01408279501878715
2c91808e5aba7da4015acd4229d357fe,0.1338103690204964,0.004399522519198368,0.8570854450389497,0.004704663421355474
2c91809e5aba7d25015acdc01e892881,0.019544275145287286,0.0046455573789375365,0.9714919597250503,0.004318207750724582
2c91808e5aba7da4015acd3f655a57c2,0.11056409191303744,0.0030920765183178214,0.8787788888588309,0.007564942709813657
2c91809e5aba7d25015acd47c6251ed2,0.0871254992902693,0.0030552605318941773,0.9027193498295861,0.007099890348250467
2c9180ad5b853aa1015b8b5aeef751bd,0.986629390000633,0.0012772414134198243,0.001861240822671048,0.010232127763276127
2c91809e5aba7d25015acd49fc7b1f01,0.923433818532849,0.003413631857648121,0.05859266933087776,0.014559880278624938
2c91808e5aba7da4015acd2dfdd056ff,0.04940257236207813,0.0032830869380719926,0.941277588212057,0.00603675248779292
2c9180a35b853b13015b8b57334a5047,0.7175398409365973,0.003867575423837711,0.25995831308024153,0.018634270559323405
2c9180935b853a2d015b8b60875a4cef,0.023536102608346533,0.011812820057395618,0.9621516226344934,0.002499454699764334
2c91809e5aba7d25015acdc01e892888,0.9459937665984144,0.002513222330255729,0.03927973279832418,0.012213278273005685
2c91808d5aba7da4015acd47ee815caa,0.06789992512517093,0.0034302071064061515,0.9229845936923258,0.005685274076097198
2c9180845aba7d30015acdc866670576,0.26239132934632753,0.0036020051878225697,0.7139598431486862,0.0200468223171635
2c91808d5aba7da4015acd47ee815ca0,0.009814045641851005,0.02023909750355936,0.9677232596614278,0.00222359719316186
2c9180ad5b853aa1015b8c0df5d85bf3,0.6245748886017961,0.0037087078423743685,0.3522712595426366,0.01944514401319229
2c9180ad5b853aa1015b8c0df5d85bf8,0.9857084904124627,0.001179698067217215,0.0021596150758511796,0.010952196444469257
2c91808e5aba7da4015acd5409db58f7,0.8777675547591047,0.0033824217736788216,0.10328324769503176,0.015566775772184537
2c9180935b853a2d015b8bd0b96954a9,0.9861094333557345,0.0012482581175889758,0.002027893321905781,0.010614415204770711
2c91808e5aba7da4015acd9f8e0d5c94,0.053520168626538,0.0034383287226831855,0.9373724412817166,0.005669061369061917
2c9180ad5b853aa1015b8b69c6a95289,0.9869109029440826,0.0013732151568298645,0.0017571470487754287,0.00995873485031227
2c91809e5aba7d25015acd4d0d041f3f,0.9210737796605736,0.003025373490274811,0.06218987002877133,0.013710976820379991
2c9180ad5b853aa1015b8b69c6a95292,0.04050897287639915,0.0036032002477508628,0.9504942964545572,0.0053935304212927165
2c91809e5aba7d25015acd4d0d041f3c,0.10316308274465404,0.005383061828639134,0.8875979838833024,0.0038558715434044125
2c9180845aba7d30015acd5c653c00d9,0.10146059401242029,0.004894897429347348,0.8894869206019215,0.0041575879563108984
2c9180ad5b853aa1015b8b9bfc775648,0.10146059401242029,0.004894897429347348,0.8894869206019215,0.0041575879563108984
2c9180a35b853b13015b8b725f9851ce,0.05142010181939358,0.003211026755071911,0.9391340121466903,0.006234859278844182
2c9180845aba7d30015acd5c653c00be,0.9859386122407358,0.0012146242987340092,0.002085849496980095,0.01076091396355019
2c91808e5aba7da4015acd44d6df5829,0.024491748714929866,0.004083420648969541,0.9666103997392691,0.004814430896831377
2c9180935b853a2d015b8b9a210c513c,0.07953879681814009,0.0030145591382132746,0.9102330980630104,0.0072135459806363395
2c91808e5aba7da4015acd44d6df5823,0.07953879681814009,0.0030145591382132746,0.9102330980630104,0.0072135459806363395
2c9180935b853a2d015b920353111f7c,0.09878534303087641,0.0053954899456237024,0.8919763469818736,0.0038428200416264543
2c91808d5aba7da4015acd4aac205ccd,0.9862014773753667,0.0012580985471964436,0.001998018409237873,0.010542405668199053
2c9180935b853a2d015b8b65c9ab4d46,0.9048463469996272,0.0030542105098177764,0.07800400299015367,0.014095439500401385
2c91808d5aba7da4015acd4d46cd5d15,0.9862981723104203,0.0012631959701815438,0.001967429117282344,0.010471202602115853
2c91808e5aba7da4015acd4a1b465873,0.11794316767920598,0.005186619159092526,0.8728719482029245,0.003998264958776977
2c91808d5aba7da4015acd473c315c7a,0.047459849686020884,0.003362764913608374,0.9433318844478826,0.005845500952488173
2c9180935b853a2d015b8b5c6a6f4cbd,0.9860842304952812,0.001226581935033521,0.002040126896075941,0.010649060673609248
2c91808d5aba7da4015acd473c315c7d,0.9864720540549893,0.0013211856620745667,0.0019023134534574995,0.010304446829478718
2c91808d5aba7da4015acda20ef360a5,0.9859338370708394,0.0011751406163687417,0.00209603723429191,0.010794985078499643
2c91808d5aba7da4015acdb8ac7b61d7,0.8253636584801135,0.0036155630163072334,0.15380384210970396,0.017216936393875264
2c91808d5aba7da4015acdb8ac7b61d6,0.9158977766365071,0.0030815067490779424,0.06706242336611033,0.013958293248304578
2c91808e5aba7da4015acd5a21f15954,0.986036202141334,0.0011799449722389806,0.0020648142724323717,0.010719038613994522
2c91808e5aba7da4015acd4cd5795897,0.8845435330298085,0.0030260001738080765,0.09810223054974768,0.01432823624663607
2c9180a35b853b13015b8b5b03f15063,0.8845435330298085,0.0030260001738080765,0.09810223054974768,0.01432823624663607
2c9180845aba7d30015acdc5b2610540,0.13347413068643812,0.00510374869105317,0.8573252296308406,0.004096890991668183
2c91808d5aba7da4015acdb8ac7b61cd,0.9861149868246708,0.0011601043250077279,0.0020458392797681043,0.010679069570553439
2c9180845aba7d30015acdc5b2610547,0.8832668490412999,0.003241071515656248,0.09846262495674636,0.015029454486297462
2c91808e5aba7da4015acd4cd57958a5,0.9073554073101715,0.0029544255193805656,0.07592051869182376,0.013769648478624271
2c91808e5b853b1a015b8b770bcf4c3b,0.9863312642983176,0.0013523041633936072,0.0019399923581992558,0.010376439180089457
2c91808e5aba7da4015acd5a43015971,0.594310701743639,0.003406507947300556,0.3891770581547931,0.013105732154267373
2c91808e5aba7da4015acd5a43015973,0.8797136378889007,0.0033951687428256223,0.10132300546320419,0.015568187905069742
2c91808d5aba7da4015acdd3fa8963b2,0.726357010375573,0.0038270689662042497,0.2513218282523304,0.018494092405892438
2c91809e5aba7d25015acde7c2c62b7f,0.9860777621819492,0.0012728977245551757,0.0020321757117983037,0.010617164381697249
2c9180ad5b853aa1015b8b88d370551e,0.13173367292999824,0.005029772186169569,0.8590945204694754,0.004142034414356742
2c9180935b853a2d015b8b6f39a04e0e,0.08783914510135254,0.0030397208489734424,0.9019073387523413,0.0072137952973326406
2c91808e5aba7da4015acd546633590d,0.9863834994931097,0.0012371327955281244,0.0019465728154429423,0.010432794895919152
2c91808d5aba7da4015acdd3fa8963b7,0.039696268204959265,0.0038789129760550684,0.9514369920233423,0.004987826795643343
2c91808e5b853b1a015b8ba12a9c4e66,0.9863834994931097,0.0012371327955281244,0.0019465728154429423,0.010432794895919152
2c9180935b853a2d015b9251f48f23e3,0.8985751739373731,0.003011499006023368,0.08433661535316095,0.014076711703442548
2c9180ad5b853aa1015b8b730c72535e,0.8986427344536536,0.0032831137448499133,0.08321829807058652,0.014855853730909833
2c91808e5aba7da4015acd5a62bc5988,0.9864335663862339,0.0012759468742918577,0.0019229710128343196,0.010367515726640015
2c9180a35b853b13015b8b58df1a5059,0.8997939144414596,0.0027322293189822443,0.08427752433753694,0.013196331902021083
2c9180845aba7d30015acd5c653c00d8,0.9061092149832947,0.0030037246228829975,0.07695644173452615,0.013930618659296082
2c9180ad5b853aa1015b8b6d289f52d5,0.9089143679620302,0.0028716185478073336,0.07470645343151149,0.013507560058651185
2c9180845aba7d30015acd4d2ca00037,0.047732880125007746,0.0034464614115268456,0.943157578609499,0.005663079853966162
2c9180ad5b853aa1015b8b61066151f5,0.12834430450571835,0.005179727729637882,0.8624451104591688,0.004030857305475093
2c9180a35b853b13015b8bdae78b5875,0.9860418765992175,0.0011754309029440363,0.0020641535351967597,0.010718538962641747
2c91808d5aba7da4015acdae944f616e,0.9860418765992175,0.0011754309029440363,0.0020641535351967597,0.010718538962641747
2c91809e5aba7d25015acdb99fff27ce,0.11068225512601809,0.005933325784060102,0.879773699605844,0.0036107194840775867
2c91809e5aba7d25015acd722bec2179,0.11004942120722766,0.005366511684348635,0.8807072970638339,0.0038767700445899405
2c9180935b853a2d015b8b9a210c514a,0.8979131440541056,0.00369342976632647,0.08244030900709898,0.01595311717246891
2c91808e5b853b1a015b8b9c5cfb4e2f,0.9860982336906069,0.0011734016935071518,0.002047810083334841,0.010680554532550963
2c91808e5b853b1a015b8b9c5cfb4e29,0.11669543075679219,0.0051879720787794785,0.8741221736509212,0.003994423513507227
2c91808e5aba7da4015acd68cea25a0e,0.04856090323631139,0.003361297324777407,0.942231353114013,0.0058464463248981
2c91809659f86230015a08ad579a6bd9,0.9865670939042539,0.0012130906314818468,0.001894116562111544,0.01032569890215258
2c91809659f86230015a085af3516476,0.9859166884452661,0.001188870502970894,0.00209795754207513,0.0107964835096879
2c91809659f86230015a08d006806f3c,0.04480950145833391,0.003543375279332571,0.9461630590186546,0.005484064243679111
2c91809659f86230015a0853b4356382,0.9863114415083233,0.0012132975864130435,0.0019740338447666937,0.010501227060497097
2c91809659f86230015a09b5d5e012b1,0.035263691246508765,0.008406942451105893,0.9534195897087049,0.0029097765936804
2c91809659f86230015a09b5d5e012ac,0.035662669040383226,0.003836453538614662,0.9554408180370515,0.005060059383950372
2c91809659f86230015a08913d696916,0.9411334673213251,0.0030190547985356224,0.04264557430508855,0.013201903575050923
2c91809659f86230015a091d86587829,0.9862567249722647,0.0012153305425663538,0.0019903910734328572,0.010537553411736343
2c91808e5aba7da4015acdea7a2b61a5,0.11184662588630673,0.005541140138843519,0.878823161403604,0.0037890725712459265
2c91809e5aba7d25015acd7eaf23224a,0.9869573818788016,0.0014001709492687988,0.0017399647022986735,0.009902482469630935
2c91808d5aba7da4015acd9bc1406042,0.12696867334633122,0.004885879384136721,0.863913389340954,0.004232057928577882
2c9180935b853a2d015b8b5ac4b74c9c,0.03366379788744652,0.0034350560566150878,0.9571597317670664,0.005741414288872212
2c91809e5aba7d25015acd75ac2f21b6,0.09304732412800623,0.005602636278773837,0.8976182930323652,0.0037317465608547977
2c91808d5aba7da4015acd99124c6005,0.9867113804434651,0.0012877357763830765,0.0018332554230376362,0.010167628357114187
2c91808e5aba7da4015acddda7fe607c,0.11952671901420972,0.005266156407415965,0.8712529271951553,0.00395419738321901
2c91809e5aba7d25015acda9589c265e,0.7158696337997986,0.003847459625767832,0.261780999942815,0.01850190663161848
2c91808e5aba7da4015acdaf08755d6d,0.9863648794776624,0.0012513405282430336,0.0019493404928570548,0.010434439501237422
2c91808e5aba7da4015acdaf08755d6c,0.053061323717821046,0.0033175992376729344,0.9376770556917542,0.005944021352751813
2c91808e5aba7da4015acdaf08755d6a,0.1082210453999157,0.0030804218338148894,0.8811335399941966,0.00756499277207277
2c91809e5aba7d25015acd81b03022af,0.9278497867441748,0.003442778613842522,0.05492958536159836,0.013777849280384424
2c91808d5aba7da4015acdcabe7a6325,0.9195460513388272,0.003052308002849858,0.06359206094138264,0.013809579716940162
2c91808d5aba7da4015acdcabe7a632a,0.04254707150941097,0.0034563976541140073,0.9483385388157464,0.005657992020728914
2c91809e5aba7d25015acdc38c432900,0.06617512098257478,0.003124503554250224,0.9241506715429955,0.00654970392017938
2c91809e5aba7d25015acdc38c4328fb,0.9169306975909675,0.0035096182171488926,0.0645981258102364,0.01496155838164723
2c91809e5aba7d25015acdc38c4328f4,0.9283712159429687,0.003355434203564183,0.054688968674279394,0.013584381179187841
2c9180845aba7d30015acdb5b8cc0441,0.11733295646762018,0.0053529418510336125,0.8734147372280648,0.0038993644532811706
2c91809e5aba7d25015acdc892a9292e,0.9857198551696116,0.0011704742144111966,0.0021584562170227414,0.010951214398954277
2c91808d5aba7da4015acdc2b30e6266,0.9128230722448161,0.002936543261120612,0.0706109612226014,0.013629423271462052
2c9180845aba7d30015acdd72cb405ec,0.9254503997891819,0.0027946382337462133,0.058711704771125355,0.013043257205946897
2c9180845aba7d30015acdae1b9903d2,0.1103519179007982,0.005454179423142485,0.8803633643358016,0.003830538340257463
2c9180935b853a2d015b8b7d5aa84ec6,0.9858833605140285,0.0012584298245451185,0.002092526698268026,0.010765682963158458
2c91808d5aba7da4015acdc65a906300,0.1080074946312154,0.005459972432747449,0.8827092309765834,0.003823301959453768
2c91808d5aba7da4015acdc65a9062ff,0.9228743646753909,0.0031275330781686196,0.06007577362855812,0.013922328617882094
2c9180935b853a2d015b8b7d5aa84ec9,0.12205355627098109,0.004955410475845953,0.8688269870857886,0.004164046167384509
2c9180935b853a2d015b8b7d5aa84ec8,0.9862567249722647,0.0012153305425663538,0.0019903910734328572,0.010537553411736343
2c91808d5aba7da4015acdcabe7a6330,0.07759295591975754,0.003069792764826997,0.912461925860831,0.006875325454584472
2c91808d5aba7da4015acddb8bfb646b,0.9156324834696118,0.0028635829629879246,0.06812125248120292,0.013382681086197242
2c91808d5aba7da4015acdcabe7a6335,0.923004440492198,0.0033833920963809256,0.05910627994347177,0.01450588746794938
2c91808d5aba7da4015acddb8bfb6461,0.0898168342594514,0.0031242737264491572,0.9002869308243193,0.0067719611897803286
2c91809e5aba7d25015acdd6c89f2a6b,0.04773334742825163,0.0032847358889788376,0.9429463423425647,0.006035574340205055
2c9180975a056a64015a1e296a08742a,0.11791130972744712,0.004883776324508095,0.873000010391781,0.004204903556263762
2c91809a59f17e5d015a21a48da730b9,0.06746449594149723,0.006661465269988534,0.9225570488330884,0.0033169899554259595
2c91809a59f17e5d015a21a48da730bb,0.9153975693217418,0.0030564145014702706,0.06764258718160213,0.013903428995185924
2c9180975a056a64015a1e556ce479e9,0.1033758305431256,0.0030457431560514266,0.8858924947486878,0.007685931552135179
2c9180975a056a64015a1e52ab4679be,0.9860072928505671,0.0012029051330908732,0.0020682285734288266,0.010721573442913222
2c91809a59f17e5d015a21a7937830fe,0.11118103734704408,0.0031204452457553105,0.8783666841809029,0.0073318332262976025
2c9180975a056a64015a1e58ec867ab9,0.034146896830645056,0.003675984737201491,0.9568752218404313,0.005301896591722108
2c9180975a056a64015a1e58ec867abc,0.9864342521457019,0.0011583410595912334,0.001948312445777091,0.010459094348929627
2c91809a59f17e5d015a21bed0cb3545,0.9270142529432265,0.003689479055675581,0.054968800029341895,0.01432746797175621
2c9180975a056a64015a22a3fb7e1824,0.9374515233868211,0.0032876370363368133,0.04556629437935619,0.013694545197485817
2c9180975a056a64015a22a3fb7f1827,0.10483445418624734,0.005206610688057354,0.8860002878941652,0.0039586472315300755
2c91809659f86230015a08f6a520737e,0.9162097275718535,0.0030429455396670663,0.06689488450221087,0.013852442386268636
2c91809659f86230015a08f6a5207380,0.11759009063951986,0.00481358137913036,0.8733379214574067,0.004258406523943088
2c91809659f86230015a08913d696913,0.9860020553786363,0.0011640460648842013,0.0020785340004305574,0.010755364556048912
2c91809659f86230015a08913d696914,0.10736504768182657,0.0030886512512891128,0.8820993099720249,0.007446991094859461
2c91808e5aba7da4015acdd3b8075fac,0.07803505996374144,0.003117464950986517,0.9121872143551272,0.006660260730144891
